word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
금요일,0.0030015025,0.24076572,0.00024146667,0.08685884,0.10603996,-0.11318099,0.14451094,0.21102771,-0.19323577,-0.03114272,0.013354966,-0.24876866,-0.049790382,0.01559102,-0.021174094,-0.022949893,0.020268213,-0.21031722,-0.051809236,-0.4064207,0.021215593,0.06420176,0.30524105,-0.059952017,0.028421514,-0.03872222,-0.075615145,-0.029172555,-0.12225925,0.055229057,0.24865225,-0.15105608,0.18688668,-0.21538168,-0.20394333,0.09560696,0.014872634,-0.015965363,-0.19585484,-0.25435853,-0.06394459,-0.028388226,-0.01566518,0.06206951,0.11143677,0.0108831925,-0.10132491,-0.08443838,0.008746908,0.24261482,-0.10319535,-0.056820042,-0.10576525,-0.06713325,-0.055284105,-0.020058904,0.008458817,-0.06519224,-0.12743506,-0.024152495,0.053555056,-0.09465495,0.10867632,0.17986646,-0.23179728,0.18836418,0.0036783887,0.2708916,-0.27432042,0.079372026,-0.14495155,0.24745084,0.1808141,0.05091179,0.15469687,0.080380335,-0.03402612,0.12570307,-0.08747254,0.06833493,-0.015353306,-0.13129094,-0.17542869,0.18267164,-0.011482977,-0.14085756,0.15914907,0.13267976,0.18022613,-0.022979284,0.15316479,0.067798086,-0.015180408,-0.10559548,0.33982635,0.27023837,0.021818116,-0.16200298,0.029287843,-0.07732336
세,-0.007197187,0.27642435,-0.01579739,0.11028694,0.10015881,-0.058515754,0.16928779,0.17444804,-0.17776306,-0.003108197,0.034668546,-0.24749917,-0.030714916,-0.0024412926,-0.019097902,-0.0038907807,0.045353413,-0.18651445,-0.07909235,-0.3755137,0.016833616,0.08269383,0.30537355,-0.01867116,0.0017961425,-0.034024086,-0.069357306,-0.043181945,-0.14221638,0.06597447,0.2516448,-0.16583736,0.18686117,-0.24874678,-0.20132303,0.08083727,0.019784918,0.003568259,-0.17900787,-0.22676349,-0.049771912,-0.020821707,-0.025579566,0.032185294,0.09282235,0.02036886,-0.08474903,-0.0575812,0.0010951753,0.23499338,-0.1230894,-0.07514269,-0.074262805,-0.082350545,-0.025455499,-0.04085137,-0.03099609,-0.06492941,-0.10898116,-0.045291156,0.036975216,-0.12547547,0.11109474,0.1353733,-0.23337367,0.17588992,-0.022323044,0.23183559,-0.27940845,0.05224601,-0.08607849,0.26234472,0.17705594,0.046333387,0.10671401,0.07310439,-0.05083229,0.12071149,-0.089112915,0.026174104,0.0015329211,-0.17070492,-0.14248584,0.1282924,0.024522051,-0.14403774,0.17311238,0.071345925,0.17066863,-0.00990861,0.12717311,0.03702265,-0.041975368,-0.1035958,0.33684686,0.26492265,0.04620382,-0.15419878,0.008845363,-0.07613135
비용,0.014222759,0.251099,-0.02629163,0.11076163,0.09077408,-0.08233755,0.17113361,0.17702205,-0.15242067,-0.025113551,0.018623922,-0.22067836,-0.051166154,-0.010318526,-0.0072922725,-0.013186448,0.039781645,-0.1913898,-0.04543844,-0.40128356,0.019663928,0.07005627,0.25714362,-0.022595448,0.014771643,-0.05315386,-0.05229144,-0.021319818,-0.122437455,0.06844719,0.23263018,-0.16103067,0.19005507,-0.22285865,-0.19845869,0.09440486,0.040193602,-0.0057893717,-0.17921749,-0.23739058,-0.079137765,-0.024750771,-0.022586271,0.07693409,0.10368151,0.010675772,-0.08946313,-0.056723792,0.0046983184,0.25400376,-0.12858175,-0.052475154,-0.09652739,-0.07131279,-0.035224196,-0.024579844,0.008144145,-0.08295798,-0.1043379,-0.036113277,0.045442544,-0.09883895,0.12997004,0.14969747,-0.24566317,0.18565348,-0.03363946,0.24368511,-0.25450838,0.07502063,-0.1028707,0.2655131,0.17995921,0.06625482,0.15278424,0.0838371,-0.04357319,0.11126974,-0.10957032,0.027135724,0.013176337,-0.14054362,-0.16549182,0.1546301,0.019060232,-0.13115369,0.14965895,0.10212186,0.18872036,0.000969401,0.11765895,0.062632754,-0.027630715,-0.07925812,0.32429388,0.2694875,0.030897006,-0.15550052,0.028150233,-0.07794858
도보,0.014704805,0.21799171,0.01236474,0.087503545,0.080369644,-0.12888421,0.13964878,0.23743638,-0.17875795,-0.06693187,0.02805449,-0.272907,-0.035474155,-0.03020404,-0.0021714238,-0.03184105,0.011117153,-0.2440595,-0.030314628,-0.41010508,0.067173846,0.10194637,0.2602977,-0.108659334,0.057414666,-0.061006017,-0.05130931,-0.00029929308,-0.15049353,0.033426464,0.24854937,-0.1090941,0.17252943,-0.14437842,-0.20756239,0.13291147,0.010274173,-0.100021936,-0.1774711,-0.3293633,-0.039945606,-0.044001117,-0.030812616,0.10016474,0.10711546,0.03423962,-0.12190173,-0.08776843,0.0075395983,0.22910233,-0.0576906,-0.08978276,-0.10678779,-0.09273141,-0.119499855,0.03770159,-0.0043290756,-0.068544075,-0.1350085,-0.04448083,0.03078189,-0.040957063,0.072115526,0.18239677,-0.2654714,0.24107532,-0.0033890028,0.27213743,-0.29982528,0.12847784,-0.23624776,0.25262088,0.17576323,0.010957312,0.14870197,0.09737362,0.01509258,0.061529104,-0.12131703,0.14217085,0.0043023373,-0.11623903,-0.18027152,0.26762715,0.050007224,-0.07309409,0.10287686,0.14769775,0.19171451,-0.026895577,0.18670015,0.04151359,-0.014656571,-0.06495883,0.31710076,0.3152766,0.060663078,-0.17236608,0.062774695,-0.118076034
동반,0.064014055,0.28648713,-0.02249262,0.1029271,0.113733105,-0.050351717,0.187927,0.13963525,-0.13385898,0.029051878,0.058982864,-0.26102465,0.00374325,-0.034430414,-0.0010667318,-0.00863136,0.037473474,-0.22470687,-0.06495276,-0.3444061,0.028629115,0.1015583,0.2527421,-0.03629625,0.033923227,-0.050921425,-0.06730143,-0.054939598,-0.13620406,0.07326133,0.25940838,-0.10809802,0.18712245,-0.17863518,-0.24928667,0.09984708,0.021747697,0.01984965,-0.16908163,-0.29756656,-0.09160591,-0.029535778,0.00015274047,0.035080563,0.06650612,0.028522393,-0.09315036,-0.040297374,0.0020787606,0.23873898,-0.13355349,-0.08898662,-0.08167541,-0.07385823,-0.048567064,-0.006113239,-0.018437542,-0.027421413,-0.09030415,-0.03963532,0.057209328,-0.10564377,0.083718695,0.13565704,-0.25381333,0.16372642,-0.08456416,0.22467145,-0.2743811,0.08246298,-0.10955223,0.26096377,0.20003718,0.016405007,0.11311917,0.0239566,-0.04149078,0.078771375,-0.13705586,0.06963172,0.016514145,-0.15646961,-0.140502,0.16532542,0.055903528,-0.1347209,0.110120766,0.05825169,0.2125481,0.009336537,0.1468971,0.026482353,-0.0390766,-0.061620228,0.29005927,0.28419682,0.055608347,-0.1545137,0.004451538,-0.1021862
후기,-0.06167313,0.2868581,0.028410766,0.07040191,0.05168987,-0.15155435,0.12698571,0.26918674,-0.21307494,-0.08376481,-0.032584436,-0.2512389,-0.10539236,0.02644515,0.0022581033,0.011409856,0.07926404,-0.22684363,-0.061065093,-0.47858927,0.02819059,0.14292778,0.34866604,-0.121355884,-0.045015804,0.017625308,-0.11748922,-0.0061848806,-0.12679847,0.08613529,0.29597342,-0.19602391,0.1421536,-0.23316255,-0.23647994,0.120926164,-0.03501516,-0.082143925,-0.18892896,-0.2938148,0.028749881,-0.046458285,-0.008647804,0.023073638,0.15197836,0.029237784,-0.17924984,-0.13594212,0.00039000352,0.2213395,-0.12643617,-0.057261888,-0.072138816,-0.0946412,-0.094075866,0.08048193,0.024000842,-0.021982705,-0.13011639,-0.032437027,-0.0024141292,-0.076173626,0.0598534,0.18354508,-0.21151674,0.26743284,0.026981756,0.26656467,-0.31203422,0.16778244,-0.19886033,0.26784447,0.17778449,0.01992345,0.19131394,0.080123186,0.0078058112,0.08460829,-0.07583972,0.071381494,-0.041533623,-0.15092142,-0.18540059,0.24369955,0.017603835,-0.11795573,0.18288955,0.12909056,0.15607736,-0.05680482,0.16676252,0.0147616705,-0.026830703,-0.12243414,0.3210715,0.33432388,0.07167003,-0.1899039,0.047301218,-0.02902603
루트,0.027928641,0.25303206,-0.027330585,0.09533894,0.08121291,-0.0727198,0.15479665,0.17499615,-0.14719683,-0.002383553,0.040549595,-0.21150868,-0.0024082488,-0.0027769161,-0.0019532773,-0.016459784,0.04108746,-0.19276327,-0.048780374,-0.36415768,0.03489475,0.07047866,0.23271076,-0.019029684,0.039392143,-0.044809543,-0.05837468,-0.036768414,-0.123264484,0.051003363,0.20979969,-0.1343125,0.17592749,-0.20225364,-0.19771641,0.103922464,0.045899127,0.003049145,-0.16566499,-0.22542377,-0.08341579,-0.022014549,-0.019052023,0.07716037,0.072132215,0.017421104,-0.090635106,-0.052665662,0.013137027,0.24837688,-0.11230785,-0.06540393,-0.07374259,-0.058495987,-0.05302232,-0.021773601,0.00038431818,-0.061711233,-0.106479034,-0.02038007,0.06018556,-0.08902476,0.12073077,0.1275611,-0.23663802,0.17332922,-0.03638033,0.22180608,-0.2618843,0.08269974,-0.09446219,0.2659314,0.17125095,0.0334543,0.13292399,0.07479753,-0.032821476,0.095425196,-0.11818465,0.02991198,0.013845669,-0.13078871,-0.15084551,0.15282997,0.019353233,-0.13568284,0.12748967,0.07873597,0.19337264,0.011871608,0.12158502,0.05254309,-0.018793546,-0.07596456,0.3124578,0.25191295,0.03835148,-0.15165843,0.025801007,-0.09028034
블로거,0.10096422,0.5372624,-0.053379614,0.17814213,0.17401224,0.113354705,0.2908359,0.0096473,-0.08264878,0.21953048,0.18414986,-0.24225512,0.08352118,-0.041124173,0.01378629,0.040574074,0.159251,-0.17885768,-0.12940261,-0.29443246,-0.0828291,0.16775192,0.27418232,0.15530322,0.031198047,0.011307377,-0.071577996,-0.13369726,-0.14505133,0.097884774,0.25914738,-0.1844231,0.2587677,-0.26845875,-0.32546273,0.08342191,0.05750417,0.2272379,-0.13917767,-0.22443001,-0.16981417,0.00345694,-0.032682404,-0.06726954,0.024807135,0.06998468,-0.07612401,0.034684923,-0.031489007,0.2441139,-0.29030704,-0.1239281,-0.065230034,-0.105528854,-0.013660228,-0.11445039,-0.1197749,-0.014724239,-0.039620414,-0.11913178,0.11535098,-0.29921374,0.2000283,0.1027915,-0.25300178,0.056881554,-0.23573025,0.22431594,-0.31484452,-0.08534023,0.083665155,0.43096134,0.22841455,0.038503163,0.0012385421,-0.07212585,-0.22370276,0.13599308,-0.23934248,-0.11317126,0.11781482,-0.34650695,-0.055736538,0.011068241,0.14411484,-0.18375374,0.22985224,-0.15687765,0.25954103,0.06523903,0.09963767,-0.03215323,-0.065738104,-0.08714307,0.31463277,0.2564137,0.09445745,-0.13250524,-0.10222108,-0.09605642
소개,0.017854236,0.2655607,-0.0061561605,0.10753253,0.10127373,-0.070086576,0.14841186,0.15600888,-0.15817349,-0.00031968718,0.03479677,-0.23159963,-0.035623558,0.010628455,-0.010336614,-0.0054882886,0.06567886,-0.19013295,-0.07631174,-0.38241976,0.03037746,0.089984044,0.2678238,-0.028852452,0.016163843,-0.037292957,-0.053860813,-0.02756927,-0.12900127,0.07304277,0.24060918,-0.16265722,0.16567051,-0.21887484,-0.21111278,0.085881054,0.045834836,0.005381234,-0.16651073,-0.21156134,-0.055794187,-0.018918158,-0.02378992,0.056101795,0.09315247,0.035057012,-0.09633304,-0.06011627,0.010979887,0.23643263,-0.11480255,-0.050569747,-0.07594284,-0.059794128,-0.02300447,-0.03334165,-0.021270568,-0.059977397,-0.10032566,-0.039854955,0.03937972,-0.09752936,0.14026049,0.119158946,-0.23235932,0.17498861,-0.04277556,0.24236017,-0.25564596,0.063025184,-0.0775538,0.25287527,0.18256922,0.060180396,0.14163566,0.07764697,-0.051907364,0.105684705,-0.10423184,0.025856685,-0.00014857281,-0.14315858,-0.13615336,0.1364529,0.0142864855,-0.13764921,0.15708454,0.07504563,0.17771637,-0.006624554,0.123406835,0.055112198,-0.026530428,-0.07847389,0.32211003,0.2678032,0.04819155,-0.15966776,0.022810532,-0.08280882
때문,0.053781204,0.24469946,-0.03757592,0.073646925,0.08149324,-0.07474524,0.1714667,0.19212186,-0.11088979,-0.008844496,0.052226238,-0.22999582,0.011886231,-0.029094817,-0.018365111,-0.032965425,0.012920314,-0.20298457,-0.033121478,-0.370853,0.066862695,0.055326845,0.20086725,-0.011575186,0.06234812,-0.063720256,-0.026291287,-0.0008293558,-0.12261886,0.041545644,0.20978244,-0.10040985,0.18540794,-0.13694151,-0.21932112,0.117564484,0.069200166,-0.020518895,-0.20517135,-0.23664318,-0.1088124,-0.02151704,-0.01840787,0.10977743,0.06655924,0.02811332,-0.06691646,-0.017121747,0.007857874,0.28165582,-0.1101538,-0.056285396,-0.088161394,-0.041443177,-0.104901135,-0.032550223,0.013470779,-0.090597816,-0.122778945,-0.015405633,0.05088847,-0.069863684,0.1355985,0.103208326,-0.29721564,0.19281621,-0.049546707,0.22645688,-0.2582342,0.08598231,-0.15408725,0.27836153,0.18497775,0.023249105,0.14198968,0.103723526,-0.02860448,0.0888154,-0.14270227,0.06866231,0.011684032,-0.0953728,-0.17865595,0.18627751,0.04974783,-0.10126117,0.08246572,0.11280479,0.21625924,0.005275387,0.14108446,0.079125784,-0.0037486993,-0.022285307,0.29477498,0.25852013,0.06926188,-0.14854434,0.06729588,-0.11873192
안,0.04060507,0.23967597,0.0021799675,0.0985895,0.100036025,-0.08539611,0.16465421,0.1699372,-0.16599713,-0.021465203,0.060651377,-0.25775993,-0.015902886,-0.022948416,7.9264064e-05,-0.029360717,0.024064839,-0.22738333,-0.04528974,-0.3711586,0.062257204,0.10425558,0.25661007,-0.075978,0.039298546,-0.048544485,-0.062185694,-0.03047993,-0.14460053,0.058803942,0.26841825,-0.11556917,0.18210393,-0.15164986,-0.2399128,0.12403081,0.014572523,-0.056557227,-0.17111653,-0.31992465,-0.058284033,-0.05439218,-0.01673676,0.06600304,0.094165824,0.032195557,-0.11216551,-0.055912375,-0.003927631,0.23362975,-0.09513932,-0.08322315,-0.08562388,-0.08919944,-0.075505756,0.03258156,-0.023889234,-0.030585136,-0.11561129,-0.036937285,0.06603026,-0.054272156,0.06717088,0.16774254,-0.25288308,0.18112531,-0.023034308,0.25016406,-0.27184105,0.10724119,-0.18364942,0.23237048,0.18614691,0.011974057,0.13531403,0.0869936,-0.02071018,0.06637298,-0.12859225,0.10752555,0.024749096,-0.13393801,-0.1708058,0.2374779,0.05865633,-0.09179831,0.10666942,0.09448906,0.19455998,-0.01727176,0.17366673,0.029826213,-0.032004267,-0.07033105,0.28873008,0.28969926,0.05608478,-0.16542864,0.021349614,-0.10614959
듯,0.061116375,0.24048458,-0.0012714693,0.09879967,0.09742483,-0.12636094,0.17552163,0.21742739,-0.15720254,-0.05086002,0.050089527,-0.30596283,0.0046292027,-0.07782484,-0.012209511,-0.032016434,-0.002459838,-0.25114053,-0.025441635,-0.37762466,0.064720295,0.1137153,0.2620849,-0.1046279,0.06473494,-0.06828094,-0.061632276,-0.012535596,-0.14048469,0.034536213,0.24803244,-0.07794782,0.1938757,-0.12251547,-0.22427078,0.12370042,-0.0051965057,-0.10347208,-0.19618726,-0.36190507,-0.08001899,-0.045281265,-0.0027152335,0.06862332,0.08183111,0.018801799,-0.1168798,-0.06800846,0.0026113908,0.25787336,-0.08023354,-0.1127269,-0.10210879,-0.09695039,-0.14596559,0.017283374,0.010522932,-0.058393158,-0.1306092,-0.04404737,0.063719876,-0.059751023,0.0515962,0.18215248,-0.27565572,0.23629954,-0.038992696,0.266578,-0.30944255,0.13411275,-0.23286545,0.22411446,0.18150152,-0.011050224,0.13392274,0.07035091,0.0069503924,0.06291342,-0.16229808,0.1425716,-0.0049745757,-0.11149937,-0.1875848,0.2758681,0.08858682,-0.07663861,0.073455095,0.13421077,0.20613803,-0.0365631,0.18618125,0.0100539075,-0.019811548,-0.061197914,0.3069366,0.31574503,0.08202765,-0.1638392,0.036237665,-0.12510397
겁니다,0.013402628,0.25038508,-0.0054577515,0.09274954,0.09572071,-0.09012228,0.1501343,0.20042922,-0.17309347,-0.044674892,0.015022746,-0.24631688,-0.040559474,0.003243534,-0.005224014,-0.026652891,0.044507388,-0.18778774,-0.052924357,-0.39247033,0.018291108,0.08937777,0.26908684,-0.040747892,0.025941582,-0.038957097,-0.05221738,-0.01401773,-0.1268655,0.061502073,0.23434849,-0.13884242,0.15720814,-0.20249936,-0.2115354,0.106579326,0.025335249,-0.0261157,-0.16712123,-0.25942272,-0.04147755,-0.036413465,-0.021151545,0.07774036,0.10223427,0.035774454,-0.097282775,-0.06949225,0.0010282024,0.22117098,-0.0926396,-0.06066234,-0.07302469,-0.072744794,-0.047983512,-0.013928796,0.0031367717,-0.05421539,-0.112926394,-0.034033213,0.04982835,-0.068853505,0.101045474,0.14219691,-0.22752047,0.18365403,-0.011534799,0.2381012,-0.2773479,0.080662355,-0.12675859,0.24696293,0.17092097,0.037315037,0.1350763,0.084370695,-0.024062093,0.095698036,-0.10416801,0.051186126,0.0017773272,-0.14082891,-0.14130603,0.17456658,0.011381412,-0.110623375,0.13923857,0.09400218,0.18081461,-0.0060001495,0.14708558,0.05858237,-0.016577033,-0.07874624,0.3073969,0.26430544,0.05052439,-0.14310782,0.021024596,-0.086526826
선택,0.018027093,0.26084417,-0.012645879,0.08008612,0.08179069,-0.07784487,0.14793722,0.1738512,-0.1468227,-0.029698912,0.0478463,-0.2480968,-0.0251981,-0.017522367,-0.011360111,-0.019572392,0.039645914,-0.20425251,-0.062427804,-0.37287724,0.044223476,0.10532016,0.25805396,-0.031562425,0.030809103,-0.029529922,-0.050201777,-0.033860635,-0.13050328,0.043287285,0.23719864,-0.11677743,0.16716538,-0.18158545,-0.20991701,0.11830241,0.02369007,-0.035783544,-0.1771861,-0.25555378,-0.06637274,-0.023779877,-0.012040808,0.0648351,0.08250403,0.027885621,-0.09423655,-0.065762825,-0.0028737932,0.2265742,-0.10661312,-0.07454506,-0.06873708,-0.057709888,-0.073381536,-0.001248154,-0.02046652,-0.06307639,-0.11959932,-0.02718265,0.044726342,-0.08188499,0.09547372,0.13111676,-0.23950799,0.18893762,-0.023274448,0.23816109,-0.26916558,0.081506215,-0.1514022,0.25254163,0.16993378,0.025209093,0.12876004,0.07347259,-0.028320612,0.091340795,-0.118685946,0.064818144,-0.00021001641,-0.13073877,-0.14911748,0.18323462,0.025607537,-0.11134734,0.11960754,0.097798936,0.18853688,-0.007376818,0.14288306,0.033368118,-0.03017744,-0.0660862,0.31051204,0.27778465,0.066926666,-0.1499988,0.02657852,-0.08178372
술,0.06493597,0.25120008,-0.02529459,0.08048957,0.09817188,-0.06399741,0.17018199,0.20165873,-0.12960272,-0.020747684,0.059674006,-0.25227353,0.02965129,-0.05615014,-0.009226307,-0.05922581,-0.013529983,-0.2417732,-0.036555942,-0.3827476,0.09631619,0.082612835,0.21008925,-0.043259837,0.06452609,-0.069359176,-0.031242875,-0.026940536,-0.13334773,0.027900377,0.23487777,-0.08486124,0.18030046,-0.10801452,-0.21273576,0.14269985,0.048625395,-0.05585642,-0.21601981,-0.3150201,-0.09601167,-0.033097908,-0.022241034,0.11836933,0.060275014,0.03172898,-0.109711416,-0.016460335,0.009986861,0.27887616,-0.100181304,-0.08858374,-0.09396217,-0.054437835,-0.13334556,0.0037409107,0.004032178,-0.07384854,-0.11568874,-0.026078355,0.07949285,-0.032990597,0.0812161,0.12593116,-0.32635862,0.21220028,-0.06697362,0.24250959,-0.29805082,0.10171686,-0.22458696,0.2777422,0.17530045,-0.016261896,0.14985676,0.09703092,0.0052558444,0.08857095,-0.17104371,0.12465298,0.03395016,-0.10330316,-0.20133358,0.24550426,0.07759997,-0.057728775,0.061611153,0.12637311,0.23408459,-0.0074085277,0.15344708,0.063584164,-0.004022245,-0.033849012,0.31244165,0.30442518,0.08318397,-0.16828087,0.06898844,-0.1327686
밤,0.015090647,0.20808592,0.0054020025,0.08342227,0.095888376,-0.10304966,0.15109086,0.21606743,-0.1756405,-0.061534364,0.026172398,-0.27537996,-0.029065622,-0.031766977,-0.008245661,-0.0436665,-0.0072281156,-0.22354981,-0.04007177,-0.36140177,0.055339094,0.09537627,0.27704516,-0.091763556,0.059407745,-0.034490254,-0.05304467,-0.015065265,-0.14912392,0.036305103,0.25291845,-0.11246821,0.16756167,-0.15724266,-0.21309347,0.11522331,0.013751047,-0.08956845,-0.16857068,-0.31837192,-0.054024454,-0.058068346,-0.014033309,0.06463441,0.087093145,0.021510713,-0.112868905,-0.07170864,-0.0027551288,0.22452451,-0.07608187,-0.09208335,-0.09370812,-0.08128233,-0.12308195,0.020124905,-0.0046778317,-0.046742324,-0.1232626,-0.042413455,0.047538966,-0.0391329,0.05322071,0.15132603,-0.2515011,0.210386,-0.006675172,0.25051945,-0.28165156,0.1344219,-0.22745864,0.2522627,0.17823608,-0.00054058724,0.14504914,0.08333969,0.0079667205,0.07264211,-0.12740307,0.12336094,-0.016852312,-0.1281978,-0.16736898,0.26053646,0.044315927,-0.08424022,0.09028641,0.12925544,0.19394355,-0.014275173,0.16555057,0.04758103,-0.016406652,-0.06793318,0.29928052,0.29380667,0.06823322,-0.14966922,0.026695276,-0.10563458
껀,0.046847332,0.28172252,-0.04086872,0.12175464,0.10465703,-0.059355628,0.16373791,0.14201601,-0.15490526,0.018231945,0.058789767,-0.22250257,0.010960657,-0.01901029,0.007964621,-0.023008727,0.065021746,-0.17782281,-0.059746686,-0.368459,0.030691355,0.081031874,0.2357406,-0.019968977,0.059560522,-0.06621115,-0.056441486,-0.03421308,-0.13208562,0.057929922,0.21480732,-0.14484769,0.22268511,-0.19179046,-0.23438454,0.08515904,0.03445286,0.032208074,-0.18491408,-0.24192756,-0.112770244,-0.0011321789,0.010058032,0.064521715,0.06885688,0.0125984475,-0.10206793,-0.05825208,0.009331513,0.25712445,-0.14499293,-0.055943064,-0.10053867,-0.068834744,-0.03961077,-0.04370571,-0.0030677,-0.064150445,-0.108578764,-0.02784102,0.04003746,-0.13048187,0.12532665,0.13055427,-0.25818965,0.16203873,-0.074782506,0.2458611,-0.26341522,0.052118476,-0.09228956,0.263745,0.1769985,0.05286786,0.12294943,0.05564662,-0.054040685,0.09505769,-0.13843645,0.035159227,0.0071944096,-0.14745952,-0.14343311,0.15262178,0.03525685,-0.15422975,0.12999213,0.08208159,0.19708653,-0.0019227341,0.1246285,0.050629456,-0.03267979,-0.06658253,0.32947776,0.27971727,0.04309092,-0.15865712,0.026659673,-0.11348229
점심,0.040046185,0.26975963,-0.020608108,0.12260064,0.09213396,-0.061907433,0.17536932,0.17712535,-0.167228,0.005372653,0.05037429,-0.24898182,-0.01681608,-0.021486897,0.003103429,-0.014750503,0.02706887,-0.22403124,-0.046403553,-0.3572086,0.02587479,0.08577299,0.25352895,-0.050516207,0.033049952,-0.0514207,-0.056902386,-0.04191076,-0.13326043,0.050138764,0.24938734,-0.13042958,0.2014494,-0.17827654,-0.21646473,0.09813582,0.028540017,-0.022293596,-0.17761506,-0.27400932,-0.0864363,-0.027705854,0.011281462,0.05496193,0.09289273,0.026079377,-0.09588361,-0.056158066,-0.0059524775,0.24180335,-0.117376894,-0.06433248,-0.115222976,-0.07741245,-0.07233076,0.0037439833,-0.022732006,-0.041555222,-0.11701055,-0.039140787,0.054384917,-0.1005051,0.08031045,0.16795489,-0.24088429,0.15576212,-0.03991768,0.24436417,-0.27344218,0.09463458,-0.13992819,0.24019545,0.19104971,0.03584228,0.14639124,0.057941966,-0.028518122,0.09292187,-0.13942845,0.09335116,-0.0073870085,-0.15640888,-0.15536202,0.2010741,0.025523422,-0.12860875,0.112893954,0.09395354,0.20901822,0.002344292,0.15173626,0.04799349,-0.03344492,-0.08205075,0.3168927,0.28436053,0.04373116,-0.16966456,0.015794866,-0.09868965
경비,0.05268041,0.3148453,-0.04598232,0.11459957,0.10940398,-0.008712314,0.19316229,0.12077389,-0.11163086,0.05123775,0.06649737,-0.19750136,0.009635709,0.0072409594,0.009786577,-0.01293924,0.0788474,-0.17625482,-0.05257413,-0.36070484,0.00011536245,0.08937077,0.23730482,0.03953734,0.050538257,-0.049094353,-0.03578024,-0.045420844,-0.10919648,0.06862925,0.20714262,-0.15656483,0.20964733,-0.2360951,-0.22533897,0.09286584,0.07274923,0.07313931,-0.15202504,-0.18724881,-0.13680588,0.013684437,-0.0142690055,0.069929175,0.08581511,0.032059085,-0.10752901,-0.022795176,-0.009044323,0.25699478,-0.17221624,-0.025364365,-0.09910432,-0.063688315,-0.008993774,-0.07606757,-0.014347443,-0.056369707,-0.075867586,-0.04864272,0.052511692,-0.15695104,0.1715412,0.10655408,-0.26639715,0.14724205,-0.103841245,0.21882094,-0.2644422,0.007043615,-0.014610629,0.30815387,0.17026645,0.071674086,0.10215797,0.025767298,-0.09369367,0.1012231,-0.14787094,-0.018498791,0.038053036,-0.16997513,-0.11799368,0.08580114,0.0496347,-0.15257394,0.1429756,0.016788052,0.21475153,0.03865977,0.09747247,0.07157761,-0.02735947,-0.0909755,0.3089386,0.27315634,0.05937341,-0.14751753,0.010212186,-0.09718569
식사,0.01222356,0.24347802,-0.0045634103,0.08212125,0.09942076,-0.10471293,0.16804408,0.21769126,-0.17659135,-0.05266191,0.037614897,-0.2820844,-0.017853837,-0.020215588,0.0076524676,-0.035816766,0.009130291,-0.23775464,-0.04187771,-0.39327413,0.059126068,0.097522154,0.28332978,-0.084346645,0.032040924,-0.050091837,-0.06946492,-0.024381686,-0.13856862,0.055747584,0.26221955,-0.11390345,0.1701133,-0.16005047,-0.21706758,0.11480446,0.0038723222,-0.075857714,-0.18514289,-0.31047633,-0.05047269,-0.045970213,-0.011156939,0.06629901,0.10853081,0.030296912,-0.12263617,-0.05092583,0.005046419,0.23336478,-0.08411082,-0.07096081,-0.10776033,-0.076396376,-0.10095631,0.0067468137,0.004692432,-0.064086564,-0.13259053,-0.051238973,0.049437594,-0.05162033,0.075702935,0.16753514,-0.27427787,0.2103223,-0.0029408522,0.25453797,-0.2874069,0.12129072,-0.20941691,0.24319127,0.1797674,0.015102413,0.15409788,0.07826724,-0.010683792,0.0739599,-0.11129849,0.116689935,-0.0035926183,-0.123515785,-0.18059239,0.23746343,0.040628135,-0.10441056,0.106531575,0.12233654,0.1873588,-0.013329637,0.17151289,0.054363713,-0.019946096,-0.07175991,0.315129,0.3045756,0.06423339,-0.159981,0.03440308,-0.09625151
