tm,ta,rn,ws,wd,hm,pa
2025-01-06 09:00:00,2.5,0.0,2.0,270.0,95,1004.5
2025-01-06 12:00:00,2.7,0.0,3.6,290.0,73,1004.8
2025-01-07 18:00:00,-1.0,0.0,4.2,270.0,66,1006.9
2025-01-07 21:00:00,-1.9,0.1,3.3,270.0,53,1008.3
2025-01-09 00:00:00,-6.1,0.0,4.0,290.0,65,1011.9
2025-01-09 03:00:00,-8.4,0.0,4.1,270.0,39,1013.5
2025-01-13 09:00:00,-3.4,0.0,2.0,50.0,74,1015.6
2025-01-13 12:00:00,1.1,0.0,2.4,50.0,60,1014.9
2025-01-13 15:00:00,3.9,0.0,4.0,200.0,62,1012.5
2025-01-13 18:00:00,2.0,1.0,0.5,360.0,89,1012.6
2025-01-13 21:00:00,1.6,0.3,1.3,20.0,91,1012.7
2025-01-14 00:00:00,1.7,0.0,1.5,20.0,93,1012.5
2025-01-14 03:00:00,1.8,0.0,1.7,20.0,92,1012.0
2025-01-14 06:00:00,1.7,0.1,1.6,50.0,93,1011.9
2025-01-16 03:00:00,-3.8,0.0,1.8,20.0,52,1015.9
2025-01-16 12:00:00,0.3,0.0,1.3,200.0,69,1013.4
2025-01-16 18:00:00,2.5,0.0,2.5,290.0,74,1012.1
2025-01-20 03:00:00,3.2,0.0,0.6,50.0,82,1004.7
2025-01-27 03:00:00,3.0,0.2,1.8,110.0,87,1005.4
2025-01-27 06:00:00,2.9,0.7,2.3,180.0,90,1003.0
2025-01-27 09:00:00,0.5,3.3,2.9,250.0,92,1004.4
2025-01-27 12:00:00,0.0,0.5,3.7,270.0,67,1004.7
2025-01-27 15:00:00,0.4,0.0,5.8,230.0,71,1002.4
2025-01-27 18:00:00,-1.0,0.8,3.7,270.0,73,1002.5
2025-01-27 21:00:00,-1.5,0.0,3.6,270.0,68,1003.6
2025-01-28 00:00:00,-2.7,0.1,4.0,270.0,75,1003.4
2025-01-28 03:00:00,-3.3,0.0,5.0,270.0,80,1002.5
2025-01-28 06:00:00,-3.9,0.1,4.7,250.0,71,1001.9
2025-01-28 09:00:00,-4.1,0.0,4.6,250.0,76,1002.8
2025-01-28 12:00:00,-3.0,0.0,5.2,270.0,72,1003.2
2025-01-28 15:00:00,-2.6,0.0,5.2,290.0,59,1003.7
2025-01-28 18:00:00,-4.0,0.0,3.2,290.0,65,1006.2
2025-01-28 21:00:00,-4.9,0.0,2.9,270.0,70,1008.6
2025-01-29 00:00:00,-5.2,0.0,2.5,250.0,77,1009.8
2025-01-29 03:00:00,-4.7,0.0,3.0,290.0,81,1010.6
2025-01-29 06:00:00,-5.8,0.2,3.0,290.0,84,1011.0
2025-01-29 09:00:00,-6.4,0.0,2.3,290.0,80,1013.4
2025-01-29 12:00:00,-3.6,0.0,3.6,270.0,62,1014.2
2025-01-31 03:00:00,-1.7,0.0,1.9,50.0,46,1016.3
2025-01-31 06:00:00,-2.5,0.0,1.2,70.0,72,1016.1
2025-01-31 09:00:00,-2.1,0.1,2.5,70.0,82,1016.9
2025-01-31 12:00:00,-0.9,0.0,2.0,70.0,79,1016.5
2025-01-31 15:00:00,-0.4,1.4,2.9,50.0,90,1014.7
2025-01-31 18:00:00,0.0,0.6,1.7,50.0,91,1014.2
2025-01-31 21:00:00,0.4,0.3,2.1,70.0,91,1014.5
2025-02-01 00:00:00,0.6,0.0,1.5,50.0,90,1014.2
2025-02-03 00:00:00,0.6,0.0,3.3,250.0,70,1006.7
2025-02-06 18:00:00,-1.9,2.3,0.9,250.0,85,1007.7
2025-02-07 06:00:00,-6.5,0.0,5.0,320.0,78,1005.0
2025-02-07 09:00:00,-7.6,0.4,4.1,290.0,73,1008.1
2025-02-07 12:00:00,-7.1,0.0,5.7,270.0,47,1009.5
2025-02-10 15:00:00,1.5,0.0,3.7,270.0,56,1014.4
2025-02-10 18:00:00,0.1,0.0,2.6,270.0,53,1015.0
2025-02-12 03:00:00,1.9,0.0,1.8,70.0,50,1011.7
2025-02-12 06:00:00,1.1,0.2,2.1,70.0,81,1008.0
2025-02-12 09:00:00,0.5,1.1,3.0,50.0,91,1005.2
2025-02-12 12:00:00,1.2,1.0,1.8,50.0,89,1003.1
2025-02-12 15:00:00,2.1,0.2,1.2,230.0,92,1000.6
2025-02-12 18:00:00,1.8,0.0,4.1,250.0,88,1002.6
